ANO;CLASE_ACCIDENTE;DIRECCION;DIRECCION ENCASILLADA;DISENO;EXPEDIENTE;FECHA_ACCIDENTE;FECHA_ACCIDENTES;GRAVEDAD_ACCIDENTE;MES;NRO_RADICADO;NUMCOMUNA;BARRIO;COMUNA;LOCATION;X;Y
2019;Atropello;CL 49 A CR 36;CL  049 A   036  000 00000;Tramo de via;A000927710;17/02/2019 12:20;2019-02-17T17:20:00.000Z;Con heridos;2;1660606;9;Barrio Caicedo;Buenos Aires;[-75.5566847852, 6.24380202721];836291.18;1182428.67
2019;Otro;Tramo 17 Kilometro 0;;Lote o Predio;A000927720;17/02/2019 14:00;2019-02-17T19:00:00.000Z;Con heridos;2;1660515;Sin Inf;;;[-75.7037762763, 6.22141524356];820000;1180000
2019;Choque;CL 102 CR 50 C;CL  102   050 C  000 00000;Interseccion;A000927724;17/02/2019 14:35;2019-02-17T19:35:00.000Z;Con heridos;2;1660386;2;Santa Cruz;Santa Cruz;[-75.5589605313, 6.29404075721];836054.95;1187986.98
2019;Choque;CR 48 CL 12 Sur;CR  048  S 012  000 00000;Glorieta;A000927735;17/02/2019 19:05;2019-02-18T00:05:00.000Z;Con heridos;2;1660560;14;La Aguacatala;El Poblado;[-75.5799243879, 6.19488119864];833703.17;1177024.1
2019;Atropello;CL 91 CR 50 B;CL  091   050 B  000 00000;Tramo de via;A000927732;17/02/2019 19:10;2019-02-18T00:10:00.000Z;Con heridos;2;1660561;4;Aranjuez;Aranjuez;[-75.5593355604, 6.28300799517];836009.98;1186766.61
2019;Otro;Tramo 7 Kilometro 0;0;Lote o Predio;A000927737;17/02/2019 19:20;2019-02-18T00:20:00.000Z;Con heridos;2;1660511;Sin Inf;;;[-75.548353163, 6.238564998];837211.87;1181846.75
2019;Otro;CR 46 CL 74 A;CR  046   074 A  000 00000;Tramo de via;A000927736;17/02/2019 19:30;2019-02-18T00:30:00.000Z;Con heridos;2;1660389;4;Manrique Central No. 1;Aranjuez;[-75.5559966122, 6.26873976581];836375.12;1185187.16
2019;Otro;CL 34 CR 50;CL  034   050  000 00000;Lote o Predio;A000927741;17/02/2019 22:00;2019-02-18T03:00:00.000Z;Con heridos;2;1660394;10;Perpetuo Socorro;La Candelaria;[-75.5735800987, 6.23556946599];834418.28;1181523.23
2019;Choque;CR 68 CL 97;CR  068   097  000 00000;Tramo de via;A000927745;18/02/2019 5:20;2019-02-18T10:20:00.000Z;Con heridos;2;1660834;5;Castilla;Castilla;[-75.5717095208, 6.29230426854];834643.22;1187798.9
2019;Choque;CR 66 B CL 66 B;CR  066 B   066 B  000 00000;Tramo de via;A000927753;18/02/2019 6:50;2019-02-18T11:50:00.000Z;Con heridos;2;1660805;5;Caribe;Castilla;[-75.5768654112, 6.26798743494];834064.81;1185110.49
2019;Choque;CL 59 A CR 4;CL  059 A   004  000 00000;Tramo de via;A000927758;18/02/2019 7:20;2019-02-18T12:20:00.000Z;Con heridos;2;1660739;Sin Inf;;;[-75.7037762763, 6.22141524356];820000;1180000
2019;Choque;CR 90 CL 65 C;CR  090   065 C  000 00000;Lote o Predio;A000927787;18/02/2019 9:20;2019-02-18T14:20:00.000Z;Con heridos;2;1660574;7;Cucaracho;Robledo;[-75.5987261214, 6.27844940327];831648.27;1186274.82
2019;Otro;CR 57 CL 48;CR  057   048  000 00000;Lote o Predio;A000927766;18/02/2019 9:30;2019-02-18T14:30:00.000Z;Con heridos;2;1660619;10;Guayaquil;La Candelaria;[-75.5750946426, 6.25014375496];834255.2;1183135.98
2019;Choque;CR 64 C CL 103 FF;CR  064 C   103 FF 000 00000;Tramo de via;A000927765;18/02/2019 9:32;2019-02-18T14:32:00.000Z;Con muertos;2;1660743;5;Plaza de Ferias;Castilla;[-75.5652498829, 6.29992691545];835360.64;1188640.11
2019;Choque;CQ 76 DG 73 A;CQ  076   073 A  000 00000;Tramo de via;A000927767;18/02/2019 10:45;2019-02-18T15:45:00.000Z;Con heridos;2;1660748;Sin Inf;;;[-75.7037762763, 6.22141524356];820000;1180000
2019;Atropello;CL 71 CR 65;CL  071   065  000 00000;Tramo de via;A000927757;18/02/2019 12:00;2019-02-18T17:00:00.000Z;Con heridos;2;1660769;5;El Progreso;Castilla;[-75.5762929434, 6.26960200244];834128.69;1185288.92
2019;Choque;CL 78 B CR 66;CL  078 B   066  000 00000;Tramo de via;A000927771;18/02/2019 13:30;2019-02-18T18:30:00.000Z;Con heridos;2;1660730;5;El Progreso;Castilla;[-75.5772008053, 6.27562554275];834030.1;1185955.56
2019;Caida Ocupante;CL 80 A CR 98;CL  080 A   098  000 00000;Lote o Predio;A000927784;18/02/2019 15:00;2019-02-18T20:00:00.000Z;Con heridos;2;1660562;Sin Inf;;;[-75.7037762763, 6.22141524356];820000;1180000
2019;Choque;CL 37 CR 75;CL  037   075  000 00000;Tramo de via;A000927775;18/02/2019 16:45;2019-02-18T21:45:00.000Z;Con heridos;2;1660829;11;Laureles;Laureles Estadio;[-75.5973258857, 6.24468655289];831792.46;1182539.33
2019;Choque;CR 41 CL 60;CR  041   060  000 00000;Tramo de via;A000927780;18/02/2019 16:50;2019-02-18T21:50:00.000Z;Con heridos;2;1660752;8;San Miguel;Villa Hermosa;[-75.5573432346, 6.25351156769];836221.31;1183502.98
2019;Caida Ocupante;CR 51 CL 52;CR  051   052  000 00000;Lote o Predio;A000927782;18/02/2019 17:30;2019-02-18T22:30:00.000Z;Con heridos;2;1660575;10;La Candelaria;La Candelaria;[-75.5680428206, 6.2512891338];835036.19;1183260.47
2019;Atropello;CR 72 CL 98;CR  072   098  000 00000;Ciclo Ruta;A000927776;18/02/2019 17:40;2019-02-18T22:40:00.000Z;Con heridos;2;1660771;5;Castilla;Castilla;[-75.5740809472, 6.29458955352];834381.45;1188052.46
2019;Otro;CL 65 CR 39;CL  065   039  000 00000;Lote o Predio;A000927795;18/02/2019 17:50;2019-02-18T22:50:00.000Z;Con heridos;2;1660581;8;Villa Hermosa;Villa Hermosa;[-75.5525001512, 6.25590243602];836758.17;1183765.96
2019;Volcamiento;Tramo 8 Kilometro 8;0;Tramo de via;A000927790;18/02/2019 18:15;2019-02-18T23:15:00.000Z;Con heridos;2;1660587;Sin Inf;;;[-75.5459694511, 6.15280335693];837449.5;1172358.81
2019;Otro;CL 999 CR 999;CL  999   999  000 00000;Tramo de via;A000927791;18/02/2019 19:20;2019-02-19T00:20:00.000Z;Con heridos;2;1660563;Sin Inf;;;[-75.7037762763, 6.22141524356];820000;1180000
2019;Volcamiento;CL 44 CR 98;CL  044   098  000 00000;Lote o Predio;A000927798;18/02/2019 19:30;2019-02-19T00:30:00.000Z;Con heridos;2;1660614;13;San Javier No.1;San Javier;[-75.6144882172, 6.25609073891];829896.24;1183806.45
2019;Choque;CR 76 CL 50;CR  076   050  000 00000;Tramo de via;A000927796;18/02/2019 20:30;2019-02-19T01:30:00.000Z;Con heridos;2;1660755;11;Cuarta Brigada;Laureles Estadio;[-75.5912343169, 6.26084353319];832471.95;1184324.76
2019;Caida Ocupante;CR 49 CL 4 Sur;CR  049  S 004  000 00000;Lote o Predio;A000927866;18/02/2019 20:50;2019-02-19T01:50:00.000Z;Con heridos;2;1660768;14;La Aguacatala;El Poblado;[-75.5790206987, 6.2037958823];833806.01;1178010
2019;Otro;CR 52 CL 6;CR  052   006  000 00000;Tramo de via;A000927792;18/02/2019 21:30;2019-02-19T02:30:00.000Z;Con heridos;2;1660573;15;Campo Amor;Guayabal;[-75.5832971387, 6.21216585738];833335.2;1178937.27
2019;Atropello;CR 51 CL 61;CR  051   061  000 00000;Lote o Predio;A000927804;19/02/2019 1:30;2019-02-19T06:30:00.000Z;Con heridos;2;1660767;10;Prado;La Candelaria;[-75.5650750779, 6.25948264584];835367.28;1184165.94
2019;Choque;CR 64 C CL 104;CR  064 C   104  000 00000;Lote o Predio;A000927870;19/02/2019 6:10;2019-02-19T11:10:00.000Z;Con heridos;2;1660782;5;Las Brisas;Castilla;[-75.5640190416, 6.30138769962];835497.34;1188801.32
2019;Otro;CR 86 CL 7;CR  086   007  000 00000;Tramo de via;A000927875;19/02/2019 6:25;2019-02-19T11:25:00.000Z;Con heridos;2;1660774;Sin Inf;;;[-75.7037762763, 6.22141524356];820000;1180000
2019;Choque;CR 50 CL 1 Sur;CR  050  S 001  000 00000;Tramo de via;A000927884;19/02/2019 6:40;2019-02-19T11:40:00.000Z;Con heridos;2;1660729;15;Cristo Rey;Guayabal;[-75.5795249666, 6.20483942791];833750.51;1178125.6
2019;Otro;CR 37 CL 48;CR  037   048  000 00000;Lote o Predio;A000927894;19/02/2019 9:00;2019-02-19T14:00:00.000Z;Con heridos;2;1660842;9;Buenos Aires;Buenos Aires;[-75.5592263533, 6.2429704624];836009.57;1182337.47
